timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2022/11/19 11:26:38.273, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:39.276, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:40.278, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:41.280, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 80 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:42.309, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:43.310, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:44.313, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:45.314, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:46.316, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 79 %, 45 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:47.323, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:48.325, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:49.326, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:50.328, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 98 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:51.330, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 76 %, 43 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:52.332, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:53.334, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:54.336, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:55.337, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 98 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:56.339, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 67 %, 34 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:57.341, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:58.344, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 77 %, 31 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:26:59.346, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:00.348, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:01.350, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:02.352, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:03.354, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 76 %, 32 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:04.357, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:05.359, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:06.361, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:07.364, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:08.365, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 80 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:09.367, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:10.370, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:11.372, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:12.374, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:13.375, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 66 %, 30 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:14.377, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:15.379, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:16.381, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:17.383, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:18.385, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:19.387, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:20.392, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 95 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:21.394, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:22.396, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:23.398, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:24.400, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:25.402, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:26.404, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:27.406, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:28.407, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:29.412, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:30.416, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:31.418, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:32.420, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:33.422, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:34.423, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:35.426, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 78 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:36.428, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:37.430, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:38.434, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:39.435, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:40.497, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 79 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:41.499, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:42.502, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:43.504, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:44.506, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 98 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:45.517, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 80 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:46.519, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:47.521, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:48.523, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:49.525, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:50.527, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 80 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:51.529, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:52.531, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:53.533, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:54.536, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:55.538, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 46, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:56.540, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:57.542, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 74 %, 29 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:58.545, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:27:59.547, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 47, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:00.548, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:01.551, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:02.554, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 79 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:03.556, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:04.559, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:05.560, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:06.563, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:07.566, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 79 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:08.571, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:09.573, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:10.575, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:11.577, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:12.579, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:13.581, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:14.583, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:15.585, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:16.588, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:17.590, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 48, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:18.592, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:19.594, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:20.596, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:21.598, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:22.600, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 49, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:23.606, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:24.609, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 86 %, 33 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:25.611, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:26.613, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:27.615, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:28.617, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 98 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:29.621, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 97 %, 49 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:30.622, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:31.624, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:32.626, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:33.670, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:34.672, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:35.674, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:36.677, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:37.681, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:38.696, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:39.698, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 50, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:40.699, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:41.701, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:42.703, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:43.705, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 51, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:44.707, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:45.709, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:46.711, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 91 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:47.713, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:48.745, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:49.746, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:50.749, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 98 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:51.751, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 95 %, 47 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:52.752, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 36 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:53.779, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 52, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:54.781, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:55.783, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 98 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:56.785, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:57.787, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:58.789, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:28:59.791, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:00.793, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:01.795, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 53, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:02.800, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:03.803, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 84 %, 32 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:04.805, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:05.807, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:06.809, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:07.811, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:08.814, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:09.817, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 39 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:10.819, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 92 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:11.821, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 38 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:12.823, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 37 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:13.825, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 54, 100 %, 40 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:14.826, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 42 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:15.828, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 83 %, 35 %, 15360 MiB, 4308 MiB, 10601 MiB
2022/11/19 11:29:16.831, Tesla T4, 00000000:00:1E.0, 510.73.08, P0, 3, 3, 55, 100 %, 41 %, 15360 MiB, 4308 MiB, 10601 MiB
